question_id,subject_id,chapter_id,chapter_name,question_number,book_section,book_question_number,question_type,question_text,sql_code,has_sql_asset,choice_count,choice_kinds,correct_choice,explanation,question_type_encoded,choice_kind_complexity,difficulty,difficulty_label
3_1_9,3,1,SQL 수행 구조,9,III,9,best_choice,"아래에서 설명하는 Redo 로그(또는 트랜잭션 로그) 메커니즘의 특징으로 가장 적절한 것은? 버퍼 캐시 블록을 갱신하기 전에 변경 사항을 먼저 로그 버퍼에 기록해야 하며, Dirty 버퍼를 디스크에 기록하기 전에 해당 로그 엔트리를 먼저 로그 파일에 기록해야 한다.",,False,4,"text,text,text,text",1,"Log Force at commit은, 로그 버퍼를 주기적으로 로그 파일에 기록하되 늦어도 커밋 시점에는 반드시 기록해야 함을 뜻한다. Fast Commit은, 사용자의 갱신 내용이 메모리상의 버퍼 블록에만 기록된 채 아직 디스크에 기록되지 않았지만 Redo 로그를 믿고 빠르게 커밋을 완료하는 것을 말한다. Delayed Block Cleanout은 오라클만의 독특한 메커니즘으로서, 변경된 블록을 커밋 시점에 바로 Cleanout(로우 Lock 정보 해제, 커밋 정보 기록)하지 않고 그대로 두었다가 나중에 해당 블록을 처음 읽는 세션에 의해 정리되도록 하는 것을 말한다.",1,1,1,Medium
3_1_10,3,1,SQL 수행 구조,10,III,10,worst_choice,메모리 구조에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,Table Full Scan한 데이터 블록은 LRU end에 위치하기 때문에 버퍼 캐시에 오래 머물지 않는다.,0,1,1,Medium
3_1_11,3,1,SQL 수행 구조,11,III,11,fill_blanks_multi,아래 빈칸에 들어갈 내용으로 가장 적절한 것은? I/O 튜닝의 핵심 원리는 [ ㉠ ] 액세스에 의한 선택 비중을 높이고 [ ㉡ ] 액세스 발생량을 줄이는 것이다.,,False,4,"text,text,text,text",1,I/O 튜닝의 핵심 원리는 Sequential 액세스에 의한 선택 비중을 높이고 Random 액세스 발생량을 줄이는 것이다.,-1,1,1,Medium
3_1_12,3,1,SQL 수행 구조,12,III,12,best_choice,데이터베이스 I/O에 대한 설명으로 가장 적절한 것은?,,False,4,"text,text,text,text",1,② Multiblock I/O는 한 Extent에 속한 블록을 가져온다. ③ 테이블의 크기와는 무관하다. ④ I/O는 Block 단위로 진행한다.,1,1,1,Medium
3_1_13,3,1,SQL 수행 구조,13,III,13,compute_metric,아래 SQL Trace에서 버퍼 캐시 히트율(BCHR)을 계산한 것으로 가장 적절 한 것은?,,False,4,"value,value,value,value",1,BCHR = (캐시에서 곧바로 찾은 블록 수/총 읽은 블록 수)*100 = ((논리적 블록읽기 - 물리적 블록읽기) / 논리적 블록읽기) * 100 = ((900000+100000)-50000)/(900000+100000) * 100 = 95%,-1,0,1,Medium
3_1_14,3,1,SQL 수행 구조,14,III,14,diagnose_action,아래는 운영 중인 오라클 DB의 AWR Report의 일부분이다. 상위 5개의 Wait Event가 아래와 같을 때 조치사항으로 가장 적절한 것은?,,False,4,"text,text,text,text",1,② 기존보다 더 효율적인 인덱스 생성 및 사용으로 어느 정도 db file sequential read 부하를 줄일 수는 있으나 가장 적절한 방식이라고 볼 수는 없다. ③ 배치쿼리는 FULL SCAN + HASH JOIN 방식으로 유도하는 게 좋다. ④ log file sync 이벤트가 4번째로 랭크되어 있기는 하지만 전체 비중은 3%에 불과하므로 가장 필요한 조치라고 볼 수는 없다.,-1,1,1,Medium
3_1_15,3,1,SQL 수행 구조,15,III,15,best_choice,아래 두 SQL의 수행 성능을 비교한 내용으로 가장 적절한 것은?,,False,4,"text,text,text,text",4,"가입일자, 고객명을 선두로 갖는 인덱스를 사용한다면 (가) SQL은 인덱스만 읽고 처리를 완료하므로 블록 I/O가 더 적게 발생한다. ① (나) SQL을 수행하면 조건절을 만족하는 모든 칼럼을 클라이언트에게 전송해야 하므로 네트워크 트래픽이 더 많이 발생한다. ② (가) SQL은 소트 공간에 고객명만 저장하면 되지만, (나) SQL은 모든 칼럼을 저장해야 하므로 더 많은 소트 공간을 사용한다. ③ 가입일자만으로 구성된 단일 칼럼 인덱스를 사용한다면 두 SQL 모두 테이블 액세스가 불가피하므로 블록 I/O는 똑같다.",1,1,1,Medium
3_1_16,3,1,SQL 수행 구조,16,III,16,worst_choice,I/O 효율화 튜닝 방안으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",3,변경이 거의 없는 테이블까지 매일 통계정보를 수집할 필요는 없다.,0,1,1,Medium
3_1_17,3,1,SQL 수행 구조,17,III,17,worst_choice,블록 I/O에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",2,Direct Path I/O는 일반적으로 병렬쿼리로 Full Scan을 수행할 때 발생한다.,0,1,1,Medium
3_1_18,3,1,SQL 수행 구조,18,III,18,worst_choice,데이터베이스 I/O 원리에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,"Multiblock I/O 방식으로 읽더라도 Extent 범위를 넘어서까지 읽지는 않는다. 따라서 작은 Extent로 구성된 테이블을 Full Table Scan하면 I/O Call이 더 많이 발생한다. 반면, 인덱스를 통한 테이블 액세스 시에는 Single Block I/O 방식을 사용하므로 Extent 크기가 I/O Call 횟수에 영향을 미치지 않는다.",0,1,1,Medium
3_1_19,3,1,SQL 수행 구조,19,III,19,worst_choice,데이터베이스 I/O 원리에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",3,Sequential I/O 방식은 테이블이나 인덱스를 스캔할 때 사용한다. Random I/O 방식은 인덱스를 스캔하면서 테이블을 액세스할 때 사용한다.,0,1,1,Medium
3_2_1,3,2,SQL 분석 도구,1,III,20,fill_blank,"'Response Time Analysis 성능관리 방법론'은 세션 또는 시스템 전체에 발생하는 병목 현상과 그 원인을 찾아 문제를 해결하는 방법과 과정을 다루며, 데이터베이스 서버의 응답 시간(Response Time)을 아래와 같이 정의하고 있다.

[아래]
Response Time = Service Time + [       ]",,False,4,"text,text,text,text",1,"'Service Time'은 프로세스가 정상적으로 동작하며 일을 수행한 시간을 말하며, 'CPU Time'이라고도 한다. 'Wait Time'은 프로세스가 어떤 이유에서건 잠시 수행을 멈추고 대기한 시간을 말하며, 'Queue Time'이라고도 한다.",2,1,2,Hard
3_2_2,3,2,SQL 분석 도구,2,III,21,fill_blanks_multi,"Response Time Analysis 성능관리 방법론을 설명할 때, 빈칸 ㉠, ㉡에 들어갈 내용으로 가장 적절한 것은?

[아래]
Response Time = ㉠ Time + ㉡ Time",,False,4,"text,text,text,text",1,Response Time = Service Time + Wait Time = CPU Time + Queue Time,-1,1,1,Medium
3_2_3,3,2,SQL 분석 도구,3,III,22,best_choice,가장 최근에 수행한 SQL에 대한 실제 실행계획을 확인할 수 있는 오라클 성능관리 도구 DBMS_XPLAN 패키지 함수는?,,False,4,"text,text,text,text",2,DBMS_XPLAN.DISPLAY_CURSOR 함수를 통해 캐싱된 커서가 실제 수행하면서 사용했던 실행계획을 간편하게 조회할 수 있다.,1,1,1,Medium
3_2_4,3,2,SQL 분석 도구,4,III,23,best_choice,SQL Server에서 SQL의 예상 실행계획을 출력하는 명령문으로 가장 적절한 것은?,,False,4,"text,text,text,text",3,다른 명령문들은 모두 오라클에서 사용되는 명령문이다.,1,1,1,Medium
3_2_5,3,2,SQL 분석 도구,5,III,24,worst_choice,오라클에서 실제로 SQL을 수행하는 명령문으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,④는 SQL은 수행하지 않고 실행계획만을 출력한다.,0,1,1,Medium
3_2_6,3,2,SQL 분석 도구,6,III,25,worst_choice,오라클에서 SQL의 실행계획을 좀 더 편하고 이해하기 쉽게 출력하기 위해 제공하는 것으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",3,"①, ②, ④는 해당 용도로 사용하지만 ③은 scheduling function 및 procedure들을 모아놓은 패키지이다.",0,1,1,Medium
3_2_7,3,2,SQL 분석 도구,7,III,26,worst_choice,오라클에서 아래 명령을 수행했을 때 이에 대한 설명으로 가장 적절하지 않은 것은?,"SQL> alter session set sql_trace = true;
SQL> select * from employee where id = 1001;
SQL> alter session set sql_trace = false;",True,4,"text,text,text,text",3,개발자도 사용가능한 SQL이다.,0,1,2,Hard
3_2_8,3,2,SQL 분석 도구,8,III,27,worst_choice,"오라클에서 생성된 SQL 트레이스 파일을 TKPROF 유틸리티를 사용하여 포맷팅했을 때, 이 포맷팅 결과에 포함된 정보로 가장 적절하지 않은 것은?",,False,4,"text,text,text,text",4,"TKPROF 유틸리티는 ①, ②, ③을 report하지만 트레이스 파일의 commit과 rollback 정보는 report하지 않는다.",0,1,1,Medium
3_2_9,3,2,SQL 분석 도구,9,III,28,worst_choice,SQL Server에서 SQL 트레이스를 설정하기 위해 on으로 설정해야 하는 옵션으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,"statistics profile, statistics io, statistics time 옵션은 on으로 설정하고, showplan_text 및 showplan_all 옵션은 off로 설정해야 한다.",0,1,1,Medium
3_2_10,3,2,SQL 분석 도구,10,III,29,best_choice,"오라클에서 어떤 SQL이 수행 중일 때, 해당 SQL이 참조 중인 객체에 다른 사용자가 DDL 문장을 수행할 때 발생할 수 있는 대기 이벤트로 가장 적절한 것은?",,False,4,"text,text,text,text",3,오라클에서 수행 중인 SQL이 참조하는 오브젝트에 다른 사용자가 DDL 문장을 수행할 때 나타나는 대기 이벤트로는 library cache lock과 library cache pin이 있다.,1,1,1,Medium
3_2_11,3,2,SQL 분석 도구,11,III,30,worst_choice,오라클에서 응답 시간 분석에 사용되는 도구인 AWR(Automatic Workload Repository)이 제공하는 첫 장 요약 보고서에 포함되는 정보로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",1,AWR 리포트는 누적 대기 시간이 가장 컸던 대기 이벤트들을 보여준다.,0,1,1,Medium
3_3_1,3,3,인덱스 튜닝,1,III,31,design_index,아래 SQL을 참고할 때 가장 적절한 인덱스 안은?,"SELECT *
FROM 주문
WHERE 상품번호 = :B1
AND 고객번호 = :B2
AND 주문일시 LIKE '2018%';",True,4,"index_definition,index_definition,index_definition,index_definition",4,주문일시는 범위를 넓게 만들어 인덱스 선두칼럼으로 적절하지 않지만 마지막 칼럼으로는 효율을 발휘한다.,-1,0,2,Hard
3_3_2,3,3,인덱스 튜닝,2,III,32,best_choice,"아래 논리 데이터 모델에서 학생들이 본인이 수강하고 있는 개설과정에 대한 정보를 검색하는 경우가 매우 빈번하다고 할 때, 성능을 고려한 개선 방법으로 가장 적절한 것은?
(단, 각 엔터티의 식별자 속성 순서가 그대로 PK 인덱스에 반영된다고 가정)",,False,4,"text,text,text,text",2,전제에 따르면 임의의 학번을 검색조건으로 사용하는 경우가 빈번할 것이므로 수강 엔터티의 식별자 속성 선두가 학번인 경우 인덱스 사용 효율이 가장 좋다.,1,1,1,Medium
3_3_3,3,3,인덱스 튜닝,3,III,33,best_choice,"아래 데이터 모델에 표현된 FK(Foreign Key)에 대한 설명으로 가장 적절한 것은?

단, 학사기준과 수강신청은 조인하여 정보를 조회할 업무가 많음",,False,4,"text,text,text,text",2,"엔터티 간에 논리적 관계가 있을 경우 즉, 엔터티 간에 관계(Relationship)를 정의하여 관련 엔터티 상호 간에 업무적인 연관성이 있음을 표현한 경우에는, 이 데이터들이 업무적으로 밀접하게 연결되어 상호 간에 조인이 자주 발생한다는 것을 의미한다. 따라서 데이터베이스 상에서 DBMS가 제공하는 FK Constraints를 생성했는지 여부와 상관없이 조인 성능을 향상하기 위한 인덱스를 생성해주는 것이 좋다. 그러므로 수강신청테이블의 학사기준번호에 인덱스가 필요하다. 데이터베이스에 생성하는 FK Constraints는 데이터 모델상에 표현된 논리적 관계에 따라 관련 인스턴스 간에 일관성을 보장하기 위해 설계된 제약조건을 구현할 수 있도록 DBMS가 제공해 주는 하나의 '지원 기능'으로 이해될 수 있다. 수강신청의 학사기준번호를 주식별자로 변경(강의번호+학번+학사기준번호)하는 것은 인덱스 생성을 최소화하는 측면에서는 효과가 있지만 조인 시 '강의번호, 학번' 조건절이 없다면 인덱스 검색 때 효율적이지 않다.",1,1,1,Medium
3_3_4,3,3,인덱스 튜닝,4,III,34,worst_choice,인덱스에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,인덱스는 BETWEEN과 > 같은 범위검색에도 사용이 가능하다.,0,1,1,Medium
3_3_5,3,3,인덱스 튜닝,5,III,35,worst_choice,관계형 데이터베이스의 인덱스에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",3,테이블의 대부분의 데이터를 찾을 때는 한 블록씩 읽는 인덱스 검색보다 한 번에 여러 블록을 읽는 전체 테이블 스캔 방식이 유리할 수 있다. 리프 블록은 트리의 가장 아래 단계로 레코드 식별자를 가지고 있다.,0,1,1,Medium
3_3_6,3,3,인덱스 튜닝,6,III,36,fill_blanks_multi,아래 빈칸에 들어갈 인덱스 종류를 순서대로 나열한 것은?,,False,4,"tuple,tuple,tuple,tuple",2,,-1,0,1,Medium
3_3_7,3,3,인덱스 튜닝,7,III,37,best_choice,인덱스에 대한 설명으로 가장 적절한 것은?,,False,4,"text,text,text,text",3,"① 인덱스를 생성할 때 정렬 순서를 내림차순으로 하면 내림차순으로 정렬된다. ② 비용기반 옵티마이저는 SQL을 수행하는데 드는 비용을 계산하여 실행계획을 생성하므로 인덱스가 존재하더라도 전체 테이블 스캔이 유리하다고 판단할 수도 있다. ④ 인덱스 범위 스캔은 결과 건수만큼 반환하지만, 결과가 없으면 한 건도 반환하지 않을 수 있다.",1,1,1,Medium
3_3_8,3,3,인덱스 튜닝,8,III,38,best_choice,"아래에 대한 설명으로 가장 적절한 것은?

[아래]
[INDEX 생성] [SQL]","SELECT *
FROM EMP
WHERE DEPTNO = 47
AND REGIST_DATE BETWEEN '2015.02.01' AND '2015.02.28';",True,4,"text,text,text,text",3,① REGIST_DATE 조건의 범위가 넓을수록 인덱스 검색효율이 저하된다. ② REGIST_DATE 조건이 범위 조건이고 DEPTNO 칼럼이 후행 칼럼이므로 효율적인 조건 검색을 할 수 없다. ④btree index는 일반적으로 테이블 내의 데이터 중 10% 이하의 데이터를 검색할 때 유리하다.,1,1,2,Hard
3_3_9,3,3,인덱스 튜닝,9,III,39,worst_choice,인덱스에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,"인덱스를 스캔하여 테이블로 데이터를 찾아가는 방식이 랜덤 엑세스인데, 이러한 랜덤 엑세스의 부하가 크기 때문에 매우 많은 양의 데이터를 읽을 경우에는 인덱스 스캔보다 테이블 전체 스캔이 유리할 수도 있다.",0,1,1,Medium
3_3_10,3,3,인덱스 튜닝,10,III,40,best_choice,아래에서 인덱스에 대한 설명으로 적절한 내용을 모두 고른 것은?,,False,4,"tuple,tuple,tuple,tuple",2,"대량의 데이터를 조회하는 경우 인덱스를 이용한 조회보다는 테이블 전체 스캔 방식으로 조회하는 것이 더 빠를 수도 있으며, 인덱스를 구성하는 칼럼들의 순서는 데이터 조회 시 성능적인 관점에서 매우 중요한 역할을 한다. 또한 인덱스를 구성하는 칼럼 이외의 데이터가 UPDATE될 때는 인덱스로 인한 부하가 발생하지 않는다.",1,0,1,Medium
3_3_11,3,3,인덱스 튜닝,11,III,41,best_choice,"아래 SQL에서 EMP_IDX 인덱스의 수평적 탐색 시작 지점의 값으로 가장 적절한 것은? [인덱스 구성]
emp_idx : deptno + sal + comm","select /*+ index_asc(e emp_idx) */
empno, ename, sal, comm, hiredate
from emp e
where deptno = 20
and sal between 2000 and 3000
and comm <= 100",True,4,"text,text,text,text",2,"인덱스 정렬 순서상 deptno = 20 and sal = 2000 조건을 만족하는 첫 번째 레코드에서부터 수평적 탐색을 시작한다. comm 조건이 less than or equal인 점에 주목하자. comm 조건이 more than or equal 이면, deptno = 20 and sal = 2000 and comm = 100 조건을 만족하는 첫 번째 레코드에서부터 스캔을 시작한다.",1,1,2,Hard
3_3_12,3,3,인덱스 튜닝,12,III,42,worst_choice,아래와 같은 인덱스 상황에서 Index Range Scan이 불가능한 SQL은?,,False,4,"sql_query,sql_query,sql_query,sql_query",4,Index Range Scan이 가능하려면 인덱스 선두 칼럼이 조건절에 사용되어야 한다.,0,3,1,Medium
3_3_13,3,3,인덱스 튜닝,13,III,43,worst_choice,아래를 참고할 때 INDEX RANGE SCAN/INDEX UNIQUE SCAN이 불가능한 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",1,LIKE는 문자열 함수이기에 숫자형인 EMPNO가 가공되어 정상적인 인덱스 활용이 불가능하다.,0,3,1,Medium
3_3_14,3,3,인덱스 튜닝,14,III,44,best_choice,아래 SQL을 수행한 후 Index Range Scan이 가능한 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",2,"① 인덱스는 해당 칼럼이 가공되면 활용할 수 없다.
② 다중 IN절의 경우는 칼럼의 가공으로 보지 않는다. Index Range Scan 가능
④ OR절로 인하여 Index Full Scan 가능",1,3,1,Medium
3_3_15,3,3,인덱스 튜닝,15,III,45,worst_choice,인덱스에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,"Index Unique Scan은 단일, 결합 칼럼으로 생성된 Unique Index의 칼럼을 모두 '=' 조건으로 검색할 때 사용된다.",0,1,1,Medium
3_3_16,3,3,인덱스 튜닝,16,III,46,design_index,"아래 SQL을 처리하기에 가장 효율적인 인덱스 구성은? (단, 클러스터링 팩터는 고려하지 않는다.) [값의 종류 개수(Number Of Distinct Value)]","select *
from 주문
where 주문유형코드 = :a
and 지점코드 = :b
and 계좌번호 = :c
and 주문일자 between :d and :e",True,4,"index_definition,index_definition,index_definition,index_definition",2,"계좌번호, 주문일자 between 조건만으로도 충분히 스캔범위를 줄일 수 있다.",-1,0,2,Hard
3_3_17,3,3,인덱스 튜닝,17,III,47,worst_choice,아래 SQL을 튜닝하기 위해 분석한 내용으로 가장 적절하지 않은 것은?,"CREATE INDEX 주문_IDX ON 주문(주문일자);

SELECT 고객ID, 연락처, 고객등급
FROM 주문
WHERE 주문일자 = '20110725'
AND 배송상태 = 'ING';",True,4,"text,text,text,text",3,"배송상태 = 'ING' 조건절이 없더라도 고객ID, 연락처, 고객등급을 읽기 위해 테이블을 액세스해야 한다.",0,1,2,Hard
3_3_18,3,3,인덱스 튜닝,18,III,48,design_index,"성능 향상을 위해 아래 왼쪽 SQL을 오른쪽과 같이 변환하였을 때, SQL의 블록 I/O를 최소화하는 인덱스 구성으로 가장 적절한 것은?","select *
from 고객
where 가입일자 like '2010%'
and 고객등급 between 'A' and 'B'
select *
from 고객
where 가입일자 like '2010%'
and 고객등급 = 'A'
union all
select *
from 고객
where 가입일자 like '2010%'
and 고객등급 = 'B'",True,4,"index_definition,index_definition,index_definition,index_definition",4,"①과 같은 인덱스 구성에서 SQL을 오른쪽과 같이 변환하면 인덱스에서 가입일자 like 조건에 해당하는 범위를 2번 스캔하게 된다. 고객등급을 테이블에서 필터링하므로 테이블 Random 액세스양도 2배 증가한다.
②와 같은 인덱스 구성에서는 SQL을 변환하기 전후 블록 I/O 발생량이 거의 동일하다.
③과 같은 인덱스 구성에서는 고객등급을 인덱스에서 필터링하므로 테이블 Random 액세스양은 늘지 않지만, 인덱스에서 같은 범위를 2번 스캔하므로 블록 I/O가 오히려 늘어난다.
④와 같은 인덱스 구성에서는 SQL을 변환한 후 블록 I/O 발생량이 크게 줄어든다.",-1,0,2,Hard
3_3_19,3,3,인덱스 튜닝,19,III,49,best_choice,아래에 대한 설명으로 가장 적절한 것은?,,False,4,"text,text,text,text",2,"TAB1_X01 인덱스의 클러스터링 팩터는 매우 나쁜 상태다. 테이블 액세스 횟수만큼 블록 I/O가 발생한 것으로 이를 알 수 있다.
511개 인덱스 블록을 스캔했는데, 이것은 인덱스 스캔 과정에서 얻는 266,476개 레코드 수에 비하면 그리 큰 수치가 아니다. 비효율이 크지 않다는 뜻이다. TAB1_X01 인덱스 칼럼 순서를 조정하면 블록 I/O가 약간 감소할 수 있을지 모르지만, 전체 성능에 미치는 영향은 크지 않을 것이다.
CPU Time과 Elapsed Time 간 39초 가량 차이가 발생한 이유는, 27,000여 개 디스크 블록을 읽기 위한 I/O Call 과정에 발생한 대기 현상 때문일 가능성이 가장 높다.",1,1,1,Medium
3_3_20,3,3,인덱스 튜닝,20,III,50,best_choice,결합 인덱스 키 칼럼을 선정할 때 중요한 선택 기준 두 가지는?,,False,4,"tuple,tuple,tuple,tuple",3,"인덱스를 설계하는 가장 중요한 선택 기준은, 조건절에 항상 또는 자주 사용되는지 여부와 '=' 조건으로 자주 조회되는지 여부다. 인덱스 선두 칼럼이 일단 조건절에 사용돼야 해당 인덱스가 사용될 수 있으므로 전자가 특히 중요하다.",1,0,1,Medium
3_3_21,3,3,인덱스 튜닝,21,III,51,best_choice,"아래 인덱스 구성과 SQL을 고려할 때, 실행계획 맨 아래(ID=5) 주문_IDX 인덱스의 액세스 조건으로 가장 적절한 것은? [인덱스 구성] [SQL]","select /*+ ordered use_nl(o) */ *
from 고객 c, 주문 o
where c.가입일자 = '20130414'
and o.고객번호 = c.고객번호
and o.주문일자 = '20130414'
and o.상품코드 = 'A123';",True,4,"sql_fragment,sql_fragment,sql_fragment,sql_fragment",3,상품코드는 인덱스 구성칼럼이 아니므로 주문 테이블 액세스(ID=1) 단계의 필터조건이다.,1,2,2,Hard
3_3_22,3,3,인덱스 튜닝,22,III,52,diagnose_action,"SQL 트레이스를 수집한 결과 Row Source Operation이 아래와 같았다. 튜닝을 위해 가장 우선적으로 검토할 사항으로 가장 적절한 것은?
(단, 한 달간 주문 건수는 평균 50만 건이다.)","select c.고객명, c.연령, c.전화번호, o.주문일자, o.주문총금액, o.배송지주소
from 고객 c, 주문 o
where o.고객번호 = c.고객번호
and c.고객등급 = 'A'
and c.연령 between 51 and 60
and o.주문일자 between '20101201' and '20101231'",True,4,"text,text,text,text",2,고객_IDX가 연령+고객등급 구성이라면 순서를 바꿨을 때 액세스양 개선이 가능하다. 한 달간 주문 건수는 평균 50만 건이므로 조인 순서 변경은 성능에 도움이 되지 않는다.,-1,1,2,Hard
3_3_23,3,3,인덱스 튜닝,23,III,53,best_choice,"고객 테이블의 구성이 아래와 같을 때, INDEX RANGE SCAN으로 데이터를 액세스할 수 있는 SQL로 가장 적절한 것은? [칼럼 리스트] [인덱스 구성]",,False,4,"sql_query,sql_query,sql_query,sql_query",3,"직업코드 조건으로 인덱스를 Range Scan하려면 직업코드를 선두로 갖는 인덱스여야 한다. 고객_X01 인덱스가 여기에 해당한다. 인덱스 구성칼럼 중 하나라도 NOT NULL 칼럼이면, IS NULL 조회에 인덱스를 사용할 수 있다. 따라서 직업코드 IS NULL 조회에 고객_X01 인덱스를 사용할 수 있다.",1,3,1,Medium
3_4_1,3,4,조인 튜닝,1,III,54,best_choice,Sort Merge Join에 대한 설명으로 가장 적절한 것은?,,False,4,"text,text,text,text",1,"먼저 액세스한 테이블의 처리 범위에 따라 전체 일의 양이 결정되는 것은 NL Join의 특징이며, Merge Join은 각 테이블의 검색조건에 의해 전체 일의 양이 결정된다.",1,1,1,Medium
3_4_2,3,4,조인 튜닝,2,III,55,best_choice,"TAB1과 TAB2 테이블이 동일한 기준으로 파티셔닝 되어있을 때, Full Partition Wise Join으로 유도하기 위해 추가한 힌트 문법으로 가장 적절한 것은?","SELECT /*+ PARALLEL(8) ORDERED USE_HASH(B) */
FROM TAB1 A, TAB2 B
WHERE A.COL1 = B.COL1",True,4,"sql_fragment,sql_fragment,sql_fragment,sql_fragment",1,"Full Partition Wise Join으로 유도하기 위한 방법은 ①번이며, ②, ③번은 Partial-Partition Wise Join으로 유도하는 방법이다.",1,2,2,Hard
3_4_3,3,4,조인 튜닝,3,III,56,best_choice,Hash Join에 대한 설명으로 가장 적절한 것은?,,False,4,"text,text,text,text",4,Hash Join 시 Build Input되는 집합은 PGA 메모리에 할당되는 Hash Area 영역에 저장된다. Build Input되는 테이블은 전체 범위 처리를 해야 하지만 Probe Input된 테이블에 대한 부분 범위 처리는 가능하다. Hash Join의 성능을 높이기 위해서는 Build Input 해시 키 칼럼에 중복 값이 거의 없어야 한다.,1,1,1,Medium
3_4_4,3,4,조인 튜닝,4,III,57,best_choice,Nested Loop Join에 대한 설명으로 가장 적절한 것은?,,False,4,"text,text,text,text",1,NL 조인의 경우 랜덤 액세스 위주 방식이므로 인덱스 구조가 완벽하더라도 대량의 데이터를 조인할 때 매우 비효율적이다.,1,1,1,Medium
3_4_5,3,4,조인 튜닝,5,III,58,best_choice,"아래와 같은 SQL에서 나타날 수 있는 Join 기법으로 가장 적절한 것은? [DEPT 테이블 INDEX 정보]
PK_DEPT : DEPTNO

[EMP 테이블 INDEX 정보]
PK_EMP : EMPNO
IDX_EMP_01 : DEPTNO","SELECT *
FROM DEPT D
WHERE D.DEPTNO = 'A001'
AND EXISTS (SELECT 'X' FROM EMP E WHERE D.DEPTNO = E.DEPTNO)",True,4,"text,text,text,text",4,"EXISTS절은 실행계획상에 주로 SEMI JOIN으로 나타난다. NESTED LOOP, HASH, SORT MERGE의 SEMI JOIN이 모두 나타날 수 있지만, 위의 인덱스 정보와 SQL을 볼 때 HASH SEMI JOIN보다는 NESTED LOOP SEMI JOIN이 나타날 가능성이 가장 크다.",1,1,2,Hard
3_4_6,3,4,조인 튜닝,6,III,59,worst_choice,Sort Merge Join에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,EQUI JOIN에서만 동작하는 Join 방식은 Hash Join이다. Sort Merge Join은 Non-EQUI JOIN 조건에서도 사용할 수 있다.,0,1,1,Medium
3_4_7,3,4,조인 튜닝,7,III,60,worst_choice,Hash Join이 더 효과적일 수 있는 조건으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,유니크 인덱스를 활용하여 수행시간이 적게 걸리는 소량 테이블을 조인할 때는 NL 조인이 적합하다.,0,1,1,Medium
3_4_8,3,4,조인 튜닝,8,III,61,best_choice,조인(Join) 방식 중에서 Hash Join을 선택하는 기준으로 가장 적절한 것은?,,False,4,"text,text,text,text",4,"해시 조인은 수행 빈도가 낮고, 쿼리 수행시간이 오래 걸리는 대용량 테이블을 조인할 때 사용하는 것이 좋다. 또한, 한쪽 테이블이 가용 메모리에 담길 정도로 충분히 작아야 성능 효과가 높다. 만약, 수행시간이 짧으면서 수행 빈도가 매우 높은 OLTP 성 쿼리를 Hash Join으로 처리한다면 CPU와 메모리 사용률이 증가하여 전체 시스템 성능에 오히려 좋지 않은 영향을 줄 수 있다.",1,1,1,Medium
3_4_9,3,4,조인 튜닝,9,III,62,fill_blank,"TAB1, TAB2 순으로 NL 조인하도록 유도하려고 할 때, 빈칸에 들어갈 힌트로 가장 적절한 것은? (단, DBMS는 오라클로 가정)","SELECT /*+ [ 빈칸 ] */ ...
FROM TAB1 A, TAB2 B
WHERE A.KEY = B.KEY",True,4,"sql_fragment,sql_fragment,sql_fragment,sql_fragment",3,테이블 Alias가 있는 상황에선 반드시 Alias를 사용해야 한다. ORDERED는 FROM절의 테이블 순서대로 조인을 진행하는 Hint이다. DRIVING_SITE는 분산환경(DBLINK)에서 쿼리의 실행이 Oracle에 의해 선택된 Site가 아닌 다른 Site에서 일어나게 유도하는 힌트다.,2,2,2,Hard
3_4_10,3,4,조인 튜닝,10,III,63,best_choice,Hash Join에 대한 설명으로 가장 적절한 것은?,,False,4,"text,text,text,text",4,"조인 조건 중 equi-join 조건이 하나라도 있다면 Hash Join을 사용할 수 있다. 단, Build Input으로 선택된 집합의 조인 칼럼에는 중복 값이 거의 없어야 효과적이다. 먼저 Build Input을 선택된 집합을 PGA에 Hash Table을 생성 후 Probe Input 테이블이 Hash Table을 탐색하기 때문에 정렬이 필요하지 않는다.",1,1,1,Medium
